num_episodes,R_avg_tot,R_avg_curr
583,0.1727237999439239,tensor(0.1932)
8014,-0.9855183959007264,tensor(-8.0568)
9006,-2.2808187007904053,tensor(-11.2197)
10017,-2.292815923690796,tensor(-12.7689)
582,0.1836922466754913,tensor(0.2316)
1128,0.2357185781002044,tensor(0.2529)
8002,0.010576775297522545,tensor(-2.6058)
