num_episodes,R_avg,n_examples
0.0,0.004275000188499689,14.0
1.0,0.008336249738931656,14.0
2.0,0.01219443790614605,14.0
3.0,0.01585971564054489,14.0
4.0,0.019139230251312256,14.0
5.0,0.022457268089056015,14.0
6.0,0.02560940384864807,14.0
7.0,0.0286039337515831,14.0
8.0,0.03102123737335205,14.0
9.0,0.033745177090168,14.0
10.0,0.035905417054891586,14.0
11.0,0.03861014544963837,14.0
12.0,0.04095463827252388,14.0
13.0,0.04318190738558769,14.0
14.0,0.04452403634786606,14.0
15.0,0.04679783433675766,14.0
16.0,0.048184167593717575,14.0
17.0,0.05004996061325073,14.0
18.0,0.09704746305942535,14.0
19.0,0.0956578329205513,14.0
20.0,0.0951499417424202,14.0
21.0,0.09466744214296341,14.0
22.0,0.1394340693950653,14.0
23.0,0.1770123690366745,14.0
24.0,0.17243674397468567,14.0
25.0,0.16831490397453308,14.0
26.0,0.16378940641880035,14.0
27.0,0.15967243909835815,14.0
28.0,0.2011888176202774,14.0
29.0,0.19562937319278717,14.0
30.0,0.18973815441131592,14.0
31.0,0.1845262348651886,14.0
32.0,0.17957492172718048,14.0
33.0,0.17487116158008575,14.0
34.0,0.17040260136127472,14.0
35.0,0.16615746915340424,14.0
36.0,0.1611483246088028,14.0
37.0,0.15759091079235077,14.0
38.0,0.1539863646030426,14.0
39.0,0.1908370405435562,14.0
40.0,0.18579518795013428,14.0
41.0,0.18035292625427246,14.0
42.0,0.22083528339862823,14.0
43.0,0.21429352462291718,14.0
44.0,0.20765134692192078,14.0
45.0,0.20176878571510315,14.0
46.0,0.1955278366804123,14.0
47.0,0.1900264322757721,14.0
48.0,0.18502511084079742,14.0
49.0,0.17966410517692566,14.0
50.0,0.17495588958263397,14.0
51.0,0.1707080900669098,14.0
52.0,0.1666726917028427,14.0
53.0,0.16261404752731323,14.0
54.0,0.15855585038661957,14.0
55.0,0.19072306156158447,14.0
56.0,0.18485215306282043,14.0
57.0,0.17876064777374268,14.0
58.0,0.17389512062072754,14.0
59.0,0.2147003710269928,14.0
60.0,0.20746657252311707,14.0
61.0,0.20159325003623962,14.0
62.0,0.19536107778549194,14.0
63.0,0.23509302735328674,14.0
64.0,0.27283838391304016,14.0
65.0,0.26304396986961365,14.0
66.0,0.25396427512168884,14.0
67.0,0.245541051030159,14.0
68.0,0.23715424537658691,14.0
69.0,0.22934652864933014,14.0
70.0,0.22215420007705688,14.0
71.0,0.21511898934841156,14.0
72.0,0.2086380273103714,14.0
73.0,0.2016688734292984,14.0
74.0,0.1952304244041443,14.0
75.0,0.18974389135837555,14.0
76.0,0.18410418927669525,14.0
77.0,0.17917397618293762,14.0
78.0,0.1735140085220337,14.0
79.0,0.16891080141067505,14.0
80.0,0.16453775763511658,14.0
81.0,0.16058586537837982,14.0
82.0,0.1568315625190735,14.0
83.0,0.15348997712135315,14.0
84.0,0.14966297149658203,14.0
85.0,0.1464548110961914,14.0
86.0,0.14297956228256226,14.0
87.0,0.13988058269023895,14.0
88.0,0.13693656027317047,14.0
89.0,0.13397997617721558,14.0
90.0,0.1313534826040268,14.0
91.0,0.1292857974767685,14.0
92.0,0.12565749883651733,14.0
93.0,0.12364962697029114,14.0
94.0,0.1215396448969841,14.0
95.0,0.119310162961483,14.0
96.0,0.11784465610980988,14.0
97.0,0.11622742563486099,14.0
98.0,0.11446605622768402,14.0
99.0,0.11301775276660919,14.0
100.0,0.11121436953544617,14.0
101.0,0.10992865264415741,14.0
102.0,0.10848221927881241,14.0
103.0,0.10713060945272446,14.0
104.0,0.1058240756392479,14.0
105.0,0.10480786859989166,14.0
106.0,0.1490674763917923,14.0
107.0,0.19111409783363342,14.0
108.0,0.1860583871603012,14.0
109.0,0.22625547647476196,14.0
110.0,0.21883293986320496,14.0
111.0,0.21135403215885162,14.0
112.0,0.20463381707668304,14.0
113.0,0.19890213012695312,14.0
114.0,0.19323201477527618,14.0
115.0,0.1872154176235199,14.0
116.0,0.18158087134361267,14.0
117.0,0.17700183391571045,14.0
118.0,0.1722242385149002,14.0
119.0,0.16766302287578583,14.0
120.0,0.1635548621416092,14.0
121.0,0.15944962203502655,14.0
122.0,0.15575213730335236,14.0
123.0,0.15246452391147614,14.0
124.0,0.14911629259586334,14.0
125.0,0.19116048514842987,14.0
126.0,0.18544995784759521,14.0
127.0,0.18045245110988617,14.0
128.0,0.17570482194423676,14.0
129.0,0.17119456827640533,14.0
130.0,0.1667073369026184,14.0
131.0,0.16287197172641754,14.0
132.0,0.1590033620595932,14.0
133.0,0.18369416892528534,14.0
134.0,0.17900946736335754,14.0
135.0,0.17433398962020874,14.0
136.0,0.16908003389835358,14.0
137.0,0.16451627016067505,14.0
138.0,0.16036295890808105,14.0
139.0,0.15641731023788452,14.0
140.0,0.15266893804073334,14.0
141.0,0.14953549206256866,14.0
142.0,0.146333709359169,14.0
143.0,0.14329200983047485,14.0
144.0,0.139974907040596,14.0
145.0,0.13643890619277954,14.0
146.0,0.13411696255207062,14.0
147.0,0.13130135834217072,14.0
148.0,0.12923628091812134,14.0
149.0,0.12727446854114532,14.0
150.0,0.1251857429742813,14.0
151.0,0.12342645227909088,14.0
152.0,0.12090013176202774,14.0
153.0,0.11892762780189514,14.0
154.0,0.11705374717712402,14.0
155.0,0.11570105701684952,14.0
156.0,0.11419100314378738,14.0
157.0,0.15798145532608032,14.0
158.0,0.15435737371444702,14.0
159.0,0.1509144902229309,14.0
160.0,0.14786876738071442,14.0
161.0,0.14432282745838165,14.0
162.0,0.14160668849945068,14.0
163.0,0.13859885931015015,14.0
164.0,0.13616891205310822,14.0
165.0,0.17886047065258026,14.0
166.0,0.17419244349002838,14.0
167.0,0.16953282058238983,14.0
168.0,0.1651286780834198,14.0
169.0,0.16017097234725952,14.0
170.0,0.15643741190433502,14.0
171.0,0.1981155425310135,14.0
172.0,0.1927097588777542,14.0
173.0,0.18734925985336304,14.0
174.0,0.22748179733753204,14.0
175.0,0.2199552059173584,14.0
176.0,0.2584574520587921,14.0
177.0,0.24942481517791748,14.0
178.0,0.24122856557369232,14.0
179.0,0.23321713507175446,14.0
180.0,0.22522152960300446,14.0
181.0,0.21823544800281525,14.0
182.0,0.21117116510868073,14.0
183.0,0.20488759875297546,14.0
184.0,0.24414321780204773,14.0
