num_episodes,R_avg,n_examples
0.0,0.0494999997317791,7.0
1.0,0.05066999793052673,7.0
2.0,0.05263649672269821,7.0
3.0,0.054504670202732086,7.0
4.0,0.09187443554401398,7.0
5.0,0.09155571460723877,7.0
6.0,0.13152793049812317,7.0
7.0,0.12945152819156647,7.0
8.0,0.1274789422750473,7.0
9.0,0.12560498714447021,7.0
10.0,0.12382473796606064,7.0
11.0,0.12213350087404251,7.0
12.0,0.16552682220935822,7.0
13.0,0.20675048232078552,7.0
14.0,0.2006879448890686,7.0
15.0,0.19377002120018005,7.0
16.0,0.18858152627944946,7.0
17.0,0.18299993872642517,7.0
18.0,0.17834994196891785,7.0
19.0,0.17307744920253754,7.0
20.0,0.16869856417179108,7.0
21.0,0.16476362943649292,7.0
22.0,0.1599881947040558,7.0
23.0,0.1552692949771881,7.0
24.0,0.15135332942008972,7.0
25.0,0.1480606496334076,7.0
26.0,0.14432287216186523,7.0
27.0,0.14160673320293427,7.0
28.0,0.18402640521526337,7.0
29.0,0.17932508885860443,7.0
30.0,0.17485883831977844,7.0
31.0,0.1697811484336853,7.0
32.0,0.16534209251403809,7.0
33.0,0.16134998202323914,7.0
34.0,0.15755747258663177,7.0
35.0,0.15417960286140442,7.0
36.0,0.15097062289714813,7.0
37.0,0.1476970911026001,7.0
38.0,0.14458723366260529,7.0
39.0,0.14140787720680237,7.0
40.0,0.13714231550693512,7.0
41.0,0.13456019759178162,7.0
42.0,0.1323321908712387,7.0
43.0,0.1299905776977539,7.0
44.0,0.12799105048179626,7.0
45.0,0.1710914969444275,7.0
46.0,0.16658692061901093,7.0
47.0,0.16275757551193237,7.0
48.0,0.15889468789100647,7.0
49.0,0.15544995665550232,7.0
50.0,0.15172745287418365,7.0
51.0,0.18869107961654663,7.0
52.0,0.22875653207302094,7.0
53.0,0.2218187004327774,7.0
54.0,0.21477776765823364,7.0
55.0,0.207501620054245,7.0
56.0,0.20162653923034668,7.0
57.0,0.19604520499706268,7.0
58.0,0.19029293954372406,7.0
59.0,0.185053288936615,7.0
60.0,0.18030062317848206,7.0
61.0,0.1757855862379074,7.0
62.0,0.17127129435539246,7.0
63.0,0.167207732796669,7.0
64.0,0.16312234103679657,7.0
