num_episodes,R_avg,n_examples
299.0,0.3357132375240326,5.0
300.0,0.32297757267951965,5.0
301.0,0.3108786642551422,5.0
302.0,0.2989797294139862,5.0
303.0,0.28808072209358215,5.0
304.0,0.2777266800403595,5.0
305.0,0.31334033608436584,5.0
306.0,0.30217331647872925,5.0
307.0,0.29070964455604553,5.0
308.0,0.28067415952682495,5.0
309.0,0.31614044308662415,5.0
310.0,0.30438339710235596,5.0
311.0,0.29366421699523926,5.0
312.0,0.31145796179771423,5.0
313.0,0.33598005771636963,5.0
314.0,0.3236810564994812,5.0
315.0,0.33997395634651184,5.0
316.0,0.32747524976730347,5.0
317.0,0.31438198685646057,5.0
318.0,0.3031628727912903,5.0
319.0,0.2925047278404236,5.0
320.0,0.2811599671840668,5.0
321.0,0.31660196185112,5.0
322.0,0.30527186393737793,5.0
323.0,0.3395082652568817,5.0
324.0,0.37203285098075867,5.0
325.0,0.40293118357658386,5.0
326.0,0.38683459162712097,5.0
327.0,0.3715428411960602,5.0
328.0,0.35591813921928406,5.0
329.0,0.34217220544815063,5.0
330.0,0.3696135878562927,5.0
331.0,0.35477790236473083,5.0
332.0,0.3415389955043793,5.0
333.0,0.3289620578289032,5.0
334.0,0.3570639491081238,5.0
335.0,0.3437107503414154,5.0
336.0,0.33057519793510437,5.0
337.0,0.3635464310646057,5.0
338.0,0.3490141034126282,5.0
339.0,0.3761133849620819,5.0
340.0,0.3613576889038086,5.0
341.0,0.3927897810935974,5.0
342.0,0.37765029072761536,5.0
343.0,0.4082677662372589,5.0
344.0,0.3914993703365326,5.0
345.0,0.41201940178871155,5.0
346.0,0.39591842889785767,5.0
347.0,0.3806225061416626,5.0
348.0,0.36609137058258057,5.0
349.0,0.35183677077293396,5.0
350.0,0.3387449383735657,5.0
351.0,0.32585766911506653,5.0
352.0,0.31406477093696594,5.0
353.0,0.3344470262527466,5.0
354.0,0.3222246766090393,5.0
355.0,0.34620845317840576,5.0
356.0,0.3329479992389679,5.0
357.0,0.3208006024360657,5.0
358.0,0.34084606170654297,5.0
359.0,0.37330374121665955,5.0
360.0,0.3907240331172943,5.0
361.0,0.3744683265686035,5.0
362.0,0.35979488492012024,5.0
363.0,0.3913051187992096,5.0
364.0,0.3762398660182953,5.0
365.0,0.40692785382270813,5.0
366.0,0.39108145236968994,5.0
367.0,0.376027375459671,5.0
368.0,0.4017760157585144,5.0
369.0,0.38618722558021545,5.0
370.0,0.4114278554916382,5.0
371.0,0.3949064314365387,5.0
372.0,0.4246610999107361,5.0
373.0,0.4529280364513397,5.0
374.0,0.43433162569999695,5.0
375.0,0.46211501955986023,5.0
376.0,0.4435092508792877,5.0
377.0,0.424614280462265,5.0
378.0,0.40788355469703674,5.0
379.0,0.43203938007354736,5.0
380.0,0.4599373936653137,5.0
381.0,0.44058552384376526,5.0
382.0,0.4218367338180542,5.0
383.0,0.4052448868751526,5.0
384.0,0.38903263211250305,5.0
385.0,0.37322598695755005,5.0
386.0,0.3590646982192993,5.0
387.0,0.3906114399433136,5.0
388.0,0.37558087706565857,5.0
389.0,0.36130183935165405,5.0
390.0,0.34773674607276917,5.0
391.0,0.3798498809337616,5.0
392.0,0.365357369184494,5.0
393.0,0.35158950090408325,5.0
394.0,0.33765503764152527,5.0
395.0,0.3252722918987274,5.0
396.0,0.31265369057655334,5.0
397.0,0.3465209901332855,5.0
398.0,0.3336949348449707,5.0
399.0,0.3210601806640625,5.0
400.0,0.3086521625518799,5.0
401.0,0.2977195382118225,5.0
402.0,0.32738354802131653,5.0
403.0,0.3605143427848816,5.0
404.0,0.34698861837387085,5.0
405.0,0.3341391980648041,5.0
406.0,0.32148221135139465,5.0
407.0,0.3549080789089203,5.0
408.0,0.3416626751422882,5.0
409.0,0.37407952547073364,5.0
410.0,0.35987555980682373,5.0
411.0,0.345526784658432,5.0
412.0,0.33230042457580566,5.0
413.0,0.3201853930950165,5.0
414.0,0.3086761236190796,5.0
415.0,0.2968873083591461,5.0
416.0,0.3221379518508911,5.0
417.0,0.31008103489875793,5.0
418.0,0.29907697439193726,5.0
419.0,0.32421812415122986,5.0
420.0,0.35750719904899597,5.0
421.0,0.3891318142414093,5.0
422.0,0.37417522072792053,5.0
423.0,0.359516441822052,5.0
424.0,0.38609060645103455,5.0
425.0,0.3708360493183136,5.0
426.0,0.35634422302246094,5.0
427.0,0.3830769956111908,5.0
428.0,0.4134231209754944,5.0
429.0,0.43730196356773376,5.0
430.0,0.419936865568161,5.0
431.0,0.40344002842903137,5.0
432.0,0.3873180150985718,5.0
433.0,0.4174520969390869,5.0
434.0,0.44607946276664734,5.0
435.0,0.4278254806995392,5.0
436.0,0.4104841947555542,5.0
437.0,0.39324048161506653,5.0
438.0,0.3780784606933594,5.0
439.0,0.36322450637817383,5.0
440.0,0.3945632576942444,5.0
441.0,0.37888509035110474,5.0
442.0,0.36358582973480225,5.0
443.0,0.3494565188884735,5.0
444.0,0.3364836871623993,5.0
445.0,0.32370948791503906,5.0
446.0,0.31202399730682373,5.0
447.0,0.2997032701969147,5.0
448.0,0.28921809792518616,5.0
449.0,0.3193071782588959,5.0
450.0,0.30784180760383606,5.0
451.0,0.29649969935417175,5.0
452.0,0.2857246994972229,5.0
453.0,0.32093843817710876,5.0
454.0,0.34498652815818787,5.0
455.0,0.3772372007369995,5.0
456.0,0.362020343542099,5.0
457.0,0.3934193253517151,5.0
458.0,0.37739336490631104,5.0
459.0,0.36216869950294495,5.0
460.0,0.34856027364730835,5.0
461.0,0.3806322515010834,5.0
462.0,0.36610063910484314,5.0
463.0,0.39729559421539307,5.0
464.0,0.38148078322410583,5.0
465.0,0.3669067323207855,5.0
466.0,0.35306140780448914,5.0
467.0,0.33868882060050964,5.0
468.0,0.3712543547153473,5.0
469.0,0.3563366234302521,5.0
470.0,0.37861478328704834,5.0
471.0,0.4091840386390686,5.0
472.0,0.393224835395813,5.0
473.0,0.3780635893344879,5.0
474.0,0.4086603820323944,5.0
475.0,0.3927273452281952,5.0
476.0,0.37759098410606384,5.0
477.0,0.36321142315864563,5.0
478.0,0.38960084319114685,5.0
479.0,0.37462079524993896,5.0
480.0,0.4053897261619568,5.0
481.0,0.4346202313899994,5.0
482.0,0.462389200925827,5.0
483.0,0.4887697100639343,5.0
484.0,0.46838119626045227,5.0
485.0,0.4494621455669403,5.0
486.0,0.47648900747299194,5.0
487.0,0.45594504475593567,5.0
488.0,0.4376477897167206,5.0
489.0,0.4652653932571411,5.0
490.0,0.4820971190929413,5.0
491.0,0.4612727463245392,5.0
492.0,0.4783041179180145,5.0
493.0,0.4580339193344116,5.0
494.0,0.4846321940422058,5.0
495.0,0.5099005699157715,5.0
496.0,0.533905565738678,5.0
497.0,0.5112602710723877,5.0
498.0,0.49019724130630493,5.0
499.0,0.5151873826980591,5.0
500.0,0.5219049453735352,5.0
501.0,0.5453097224235535,5.0
502.0,0.5220942497253418,5.0
503.0,0.5004895329475403,5.0
504.0,0.47874554991722107,5.0
505.0,0.4593082666397095,5.0
506.0,0.48584282398223877,5.0
507.0,0.4660506844520569,5.0
508.0,0.4472481608390808,5.0
509.0,0.4289357364177704,5.0
510.0,0.4399659037590027,5.0
511.0,0.4224676191806793,5.0
512.0,0.4414392411708832,5.0
513.0,0.4688672721385956,5.0
514.0,0.48997390270233154,5.0
515.0,0.46997520327568054,5.0
516.0,0.4509764313697815,5.0
517.0,0.4609045684337616,5.0
518.0,0.48735931515693665,5.0
519.0,0.46749135851860046,5.0
520.0,0.44861677289009094,5.0
521.0,0.43023592233657837,5.0
522.0,0.4582241177558899,5.0
523.0,0.43981289863586426,5.0
524.0,0.42232224345207214,5.0
525.0,0.40570613741874695,5.0
526.0,0.38992083072662354,5.0
527.0,0.37406978011131287,5.0
528.0,0.35864678025245667,5.0
529.0,0.3902144134044647,5.0
530.0,0.3747536838054657,5.0
531.0,0.3596610128879547,5.0
532.0,0.34617796540260315,5.0
533.0,0.3783690631389618,5.0
534.0,0.391927570104599,5.0
535.0,0.37683117389678955,5.0
536.0,0.3980846107006073,5.0
537.0,0.38268038630485535,5.0
538.0,0.40364137291908264,5.0
539.0,0.43295928835868835,5.0
540.0,0.41581133008003235,5.0
541.0,0.39952075481414795,5.0
542.0,0.38404470682144165,5.0
543.0,0.36934247612953186,5.0
544.0,0.3909703493118286,5.0
545.0,0.42092180252075195,5.0
546.0,0.4493756890296936,5.0
547.0,0.42985936999320984,5.0
548.0,0.41286638379096985,5.0
549.0,0.39550355076789856,5.0
550.0,0.37977835536003113,5.0
