num_episodes,R_avg,n_examples
0.0,0.0044999998062849045,15.0
1.0,0.007776224985718727,15.0
2.0,0.01123491395264864,15.0
3.0,0.014948168769478798,15.0
4.0,0.018475759774446487,15.0
5.0,0.06232697516679764,15.0
6.0,0.06348562240600586,15.0
7.0,0.064586341381073,15.0
8.0,0.06520452350378036,15.0
9.0,0.06583454459905624,15.0
10.0,0.06639032065868378,15.0
11.0,0.06757080554962158,15.0
12.0,0.06826476752758026,15.0
13.0,0.06892403215169907,15.0
14.0,0.06975283473730087,15.0
15.0,0.07076519727706909,15.0
16.0,0.07107444107532501,15.0
17.0,0.07179571688175201,15.0
18.0,0.0724809318780899,15.0
19.0,0.07292938977479935,15.0
20.0,0.07335542142391205,15.0
21.0,0.07418765127658844,15.0
22.0,0.07475326955318451,15.0
23.0,0.07508810609579086,15.0
24.0,0.07560870051383972,15.0
25.0,0.12132826447486877,15.0
26.0,0.119536854326725,15.0
27.0,0.11761001497507095,15.0
28.0,0.11539475619792938,15.0
29.0,0.11367502063512802,15.0
30.0,0.11249127238988876,15.0
31.0,0.11114171147346497,15.0
32.0,0.11008462309837341,15.0
33.0,0.10885538905858994,15.0
34.0,0.10768762230873108,15.0
35.0,0.10657823830842972,15.0
36.0,0.10489432513713837,15.0
37.0,0.10337582975625992,15.0
38.0,0.1477070301771164,15.0
39.0,0.144596666097641,15.0
40.0,0.14186683297157288,15.0
41.0,0.18427349627017975,15.0
42.0,0.179334819316864,15.0
43.0,0.17441807687282562,15.0
44.0,0.17019717395305634,15.0
45.0,0.1661873161792755,15.0
46.0,0.16172544658184052,15.0
47.0,0.1579141616821289,15.0
48.0,0.15386594831943512,15.0
49.0,0.15067264437675476,15.0
50.0,0.14718900620937347,15.0
51.0,0.14432956278324127,15.0
52.0,0.14138807356357574,15.0
53.0,0.1385936588048935,15.0
54.0,0.16835923492908478,15.0
55.0,0.16421626508235931,15.0
56.0,0.16028045117855072,15.0
57.0,0.15572917461395264,15.0
58.0,0.15201520919799805,15.0
59.0,0.1484869420528412,15.0
60.0,0.14434309303760529,15.0
61.0,0.14140093326568604,15.0
62.0,0.13817837834358215,15.0
63.0,0.17604446411132812,15.0
64.0,0.1715172380208969,15.0
65.0,0.16721637547016144,15.0
66.0,0.16274580359458923,15.0
67.0,0.15888351202011108,15.0
68.0,0.1549893319606781,15.0
69.0,0.15173986554145813,15.0
70.0,0.14842785894870758,15.0
71.0,0.14446921646595,15.0
72.0,0.14152075350284576,15.0
73.0,0.13894471526145935,15.0
74.0,0.13627247512340546,15.0
75.0,0.13290458917617798,15.0
76.0,0.17103436589241028,15.0
77.0,0.1663728952407837,15.0
78.0,0.16255424916744232,15.0
79.0,0.15870152413845062,15.0
80.0,0.15443170070648193,15.0
81.0,0.15098510682582855,15.0
82.0,0.14771084487438202,15.0
83.0,0.144172802567482,15.0
84.0,0.14123915135860443,15.0
85.0,0.17427219450473785,15.0
86.0,0.21033358573913574,15.0
87.0,0.2036643922328949,15.0
88.0,0.19775617122650146,15.0
89.0,0.19214335083961487,15.0
90.0,0.1868111789226532,15.0
91.0,0.18131811916828156,15.0
92.0,0.1767522096633911,15.0
93.0,0.17157985270023346,15.0
94.0,0.16727584600448608,15.0
95.0,0.1628022938966751,15.0
96.0,0.15916217863559723,15.0
97.0,0.1544845700263977,15.0
98.0,0.1512603461742401,15.0
99.0,0.14754481613636017,15.0
100.0,0.14381258189678192,15.0
101.0,0.18612195551395416,15.0
102.0,0.1806633472442627,15.0
103.0,0.17590516805648804,15.0
104.0,0.17095740139484406,15.0
105.0,0.21190953254699707,15.0
106.0,0.20516154170036316,15.0
107.0,0.1987937092781067,15.0
108.0,0.23835402727127075,15.0
109.0,0.23093631863594055,15.0
110.0,0.22305475175380707,15.0
111.0,0.21617700159549713,15.0
112.0,0.20903339982032776,15.0
113.0,0.2480817288160324,15.0
114.0,0.24017764627933502,15.0
115.0,0.23205900192260742,15.0
116.0,0.22473104298114777,15.0
117.0,0.21799449622631073,15.0
118.0,0.21136976778507233,15.0
119.0,0.20507627725601196,15.0
120.0,0.19909745454788208,15.0
121.0,0.19260533154010773,15.0
122.0,0.1874750703573227,15.0
123.0,0.18260131776332855,15.0
124.0,0.1777462512254715,15.0
125.0,0.17335893213748932,15.0
126.0,0.16858123242855072,15.0
127.0,0.16442716121673584,15.0
128.0,0.1602783054113388,15.0
129.0,0.15676438808441162,15.0
130.0,0.1527736634016037,15.0
131.0,0.14859773218631744,15.0
132.0,0.14544284343719482,15.0
133.0,0.14113955199718475,15.0
134.0,0.13797281682491302,15.0
135.0,0.13534916937351227,15.0
136.0,0.13242919743061066,15.0
137.0,0.13008272647857666,15.0
138.0,0.12785358726978302,15.0
139.0,0.12596090137958527,15.0
140.0,0.12393785268068314,15.0
141.0,0.1212037056684494,15.0
142.0,0.11941852420568466,15.0
143.0,0.11674632132053375,15.0
144.0,0.11495900899171829,15.0
145.0,0.11348605901002884,15.0
146.0,0.11208675801753998,15.0
147.0,0.15598241984844208,15.0
148.0,0.1524582952260971,15.0
149.0,0.1489078849554062,15.0
150.0,0.14443133771419525,15.0
151.0,0.14125977456569672,15.0
152.0,0.1386967897415161,15.0
153.0,0.1356094479560852,15.0
154.0,0.13287897408008575,15.0
155.0,0.17078502476215363,15.0
156.0,0.16652075946331024,15.0
157.0,0.16204221546649933,15.0
158.0,0.15821509063243866,15.0
159.0,0.15457932651042938,15.0
160.0,0.15112535655498505,15.0
161.0,0.14723433554172516,15.0
162.0,0.1443726122379303,15.0
163.0,0.14142897725105286,15.0
164.0,0.13820502161979675,15.0
165.0,0.18079477548599243,15.0
166.0,0.17580503225326538,15.0
167.0,0.17128977179527283,15.0
168.0,0.2122252881526947,15.0
169.0,0.20476512610912323,15.0
170.0,0.19880186021327972,15.0
171.0,0.19270925223827362,15.0
172.0,0.18757379055023193,15.0
173.0,0.18247009813785553,15.0
174.0,0.17701184749603271,15.0
175.0,0.17160700261592865,15.0
176.0,0.16752664744853973,15.0
177.0,0.16342531144618988,15.0
178.0,0.15975405275821686,15.0
179.0,0.201266348361969,15.0
180.0,0.19570302963256836,15.0
181.0,0.19019286334514618,15.0
182.0,0.18475571274757385,15.0
183.0,0.22029292583465576,15.0
184.0,0.2135532647371292,15.0
185.0,0.20694810152053833,15.0
186.0,0.2008756846189499,15.0
187.0,0.1953319013118744,15.0
188.0,0.1890280544757843,15.0
189.0,0.18385164439678192,15.0
190.0,0.21943405270576477,15.0
191.0,0.212962344288826,15.0
192.0,0.2065892219543457,15.0
193.0,0.20053474605083466,15.0
194.0,0.19478300213813782,15.0
195.0,0.1887091100215912,15.0
