num_episodes,R_avg,n_examples
0.0,0.004072499927133322,12.0
1.0,0.008143874816596508,12.0
2.0,0.012011680752038956,12.0
3.0,0.015301346778869629,12.0
4.0,0.019036278128623962,12.0
5.0,0.021053317934274673,12.0
6.0,0.0245006512850523,12.0
7.0,0.027775617316365242,12.0
8.0,0.030886836349964142,12.0
9.0,0.03306872025132179,12.0
10.0,0.08091528713703156,12.0
11.0,0.08136952668428421,12.0
12.0,0.08114854991436005,12.0
13.0,0.08159112185239792,12.0
14.0,0.12701156735420227,12.0
15.0,0.12493599206209183,12.0
16.0,0.12273919582366943,12.0
17.0,0.1208772361278534,12.0
18.0,0.11910837143659592,12.0
19.0,0.11720295250415802,12.0
20.0,0.115842804312706,12.0
21.0,0.15955066680908203,12.0
22.0,0.15607313811779022,12.0
23.0,0.15254446864128113,12.0
24.0,0.19441725313663483,12.0
25.0,0.1891963928937912,12.0
26.0,0.1842365711927414,12.0
27.0,0.1792997419834137,12.0
28.0,0.1741822510957718,12.0
29.0,0.16952313482761383,12.0
30.0,0.16450972855091095,12.0
31.0,0.2008342444896698,12.0
32.0,0.19464002549648285,12.0
33.0,0.18898051977157593,12.0
34.0,0.18358148634433746,12.0
35.0,0.17847491800785065,12.0
36.0,0.1740511655807495,12.0
37.0,0.16962359845638275,12.0
38.0,0.16541741788387299,12.0
39.0,0.161421537399292,12.0
40.0,0.1574004590511322,12.0
41.0,0.1538054347038269,12.0
42.0,0.1503901481628418,12.0
43.0,0.19237063825130463,12.0
44.0,0.18725210428237915,12.0
45.0,0.1821644902229309,12.0
46.0,0.17617273330688477,12.0
47.0,0.21686409413814545,12.0
48.0,0.2102958858013153,12.0
49.0,0.24928109347820282,12.0
50.0,0.2408895343542099,12.0
51.0,0.23312005400657654,12.0
52.0,0.266014039516449,12.0
53.0,0.2572133243083954,12.0
54.0,0.29385265707969666,12.0
55.0,0.28366002440452576,12.0
56.0,0.2733672559261322,12.0
57.0,0.264198899269104,12.0
58.0,0.25548896193504333,12.0
59.0,0.24676451086997986,12.0
60.0,0.23827378451824188,12.0
61.0,0.23063509166240692,12.0
62.0,0.22360333800315857,12.0
63.0,0.21692317724227905,12.0
64.0,0.21014951169490814,12.0
65.0,0.24441704154014587,12.0
66.0,0.2816961705684662,12.0
67.0,0.3171113431453705,12.0
68.0,0.341553270816803,12.0
69.0,0.3289756178855896,12.0
70.0,0.317026823759079,12.0
71.0,0.3056754767894745,12.0
72.0,0.29446420073509216,12.0
73.0,0.2833859920501709,12.0
74.0,0.27349168062210083,12.0
75.0,0.2638670802116394,12.0
76.0,0.2547236979007721,12.0
77.0,0.24648751318454742,12.0
78.0,0.23823563754558563,12.0
79.0,0.22998911142349243,12.0
80.0,0.22298964858055115,12.0
81.0,0.21573041379451752,12.0
82.0,0.20921888947486877,12.0
83.0,0.2028079479932785,12.0
84.0,0.196942538022995,12.0
85.0,0.1915954053401947,12.0
86.0,0.18651562929153442,12.0
87.0,0.18168984353542328,12.0
88.0,0.1764528453350067,12.0
89.0,0.1710929423570633,12.0
90.0,0.16681328415870667,12.0
91.0,0.1627476066350937,12.0
92.0,0.15888522565364838,12.0
93.0,0.15521596372127533,12.0
94.0,0.15152767300605774,12.0
95.0,0.1484512835741043,12.0
96.0,0.1905287206172943,12.0
97.0,0.1850747913122177,12.0
98.0,0.18009604513645172,12.0
99.0,0.17473624646663666,12.0
100.0,0.17027442157268524,12.0
101.0,0.21126070618629456,12.0
102.0,0.20497266948223114,12.0
103.0,0.19922403991222382,12.0
104.0,0.23876284062862396,12.0
105.0,0.27632468938827515,12.0
106.0,0.266558438539505,12.0
107.0,0.25728049874305725,12.0
108.0,0.28919148445129395,12.0
109.0,0.2792319059371948,12.0
110.0,0.2693427801132202,12.0
111.0,0.25972315669059753,12.0
112.0,0.2512369751930237,12.0
113.0,0.24295011162757874,12.0
114.0,0.28030261397361755,12.0
115.0,0.27078747749328613,12.0
116.0,0.26091334223747253,12.0
117.0,0.25214266777038574,12.0
118.0,0.2436080276966095,12.0
119.0,0.23592762649059296,12.0
120.0,0.22759398818016052,12.0
121.0,0.2609892785549164,12.0
122.0,0.25221481919288635,12.0
123.0,0.2441040724515915,12.0
124.0,0.2361738532781601,12.0
125.0,0.22886516153812408,12.0
126.0,0.2216968983411789,12.0
127.0,0.2553870379924774,12.0
128.0,0.24689267575740814,12.0
129.0,0.239048033952713,12.0
130.0,0.23159563541412354,12.0
131.0,0.2242908477783203,12.0
132.0,0.2175763100385666,12.0
133.0,0.21097248792648315,12.0
134.0,0.2042713612318039,12.0
135.0,0.1985577940940857,12.0
136.0,0.19270239770412445,12.0
137.0,0.2278422713279724,12.0
138.0,0.2209501564502716,12.0
139.0,0.21375013887882233,12.0
140.0,0.20695286989212036,12.0
141.0,0.20045271515846252,12.0
142.0,0.1945025771856308,12.0
143.0,0.18884994089603424,12.0
144.0,0.18307270109653473,12.0
145.0,0.178194060921669,12.0
146.0,0.17355935275554657,12.0
147.0,0.16938138008117676,12.0
148.0,0.1654123067855835,12.0
149.0,0.16080693900585175,12.0
150.0,0.15661408007144928,12.0
151.0,0.15228459239006042,12.0
152.0,0.14894536137580872,12.0
153.0,0.1446145623922348,12.0
154.0,0.14188383519649506,12.0
155.0,0.13906463980674744,12.0
156.0,0.13616140186786652,12.0
157.0,0.13320082426071167,12.0
158.0,0.17109078168869019,12.0
159.0,0.167036235332489,12.0
160.0,0.16318441927433014,12.0
161.0,0.15909770131111145,12.0
162.0,0.15460556745529175,12.0
163.0,0.1505405455827713,12.0
164.0,0.147288516163826,12.0
165.0,0.14442409574985504,12.0
166.0,0.14147788286209106,12.0
167.0,0.13890399038791656,12.0
168.0,0.18145878612995148,12.0
169.0,0.17688584327697754,12.0
170.0,0.172091543674469,12.0
171.0,0.16798695921897888,12.0
172.0,0.16343510150909424,12.0
173.0,0.1593133509159088,12.0
174.0,0.1556226760149002,12.0
175.0,0.1523415446281433,12.0
176.0,0.1485719531774521,12.0
177.0,0.14541834592819214,12.0
178.0,0.1419949233531952,12.0
179.0,0.13939517736434937,12.0
180.0,0.13692541420459747,12.0
181.0,0.1339266300201416,12.0
182.0,0.13033147156238556,12.0
183.0,0.12831489741802216,12.0
184.0,0.12574665248394012,12.0
185.0,0.12350931763648987,12.0
186.0,0.1534193456172943,12.0
187.0,0.15002337098121643,12.0
188.0,0.14679719507694244,12.0
189.0,0.14247557520866394,12.0
190.0,0.13919928669929504,12.0
191.0,0.1367393285036087,12.0
192.0,0.17940236628055573,12.0
193.0,0.1739334613084793,12.0
194.0,0.16973678767681122,12.0
195.0,0.20602494478225708,12.0
196.0,0.24049869179725647,12.0
197.0,0.23297375440597534,12.0
198.0,0.22582507133483887,12.0
199.0,0.21860632300376892,12.0
200.0,0.21152350306510925,12.0
201.0,0.20544733107089996,12.0
202.0,0.19967496395111084,12.0
203.0,0.19376371800899506,12.0
204.0,0.18835052847862244,12.0
205.0,0.22843299806118011,12.0
206.0,0.2215113490819931,12.0
207.0,0.2147107720375061,12.0
208.0,0.20804773271083832,12.0
209.0,0.20192033052444458,12.0
210.0,0.19632431864738464,12.0
211.0,0.19100810587406158,12.0
212.0,0.18573269248008728,12.0
213.0,0.18033629655838013,12.0
214.0,0.1755944788455963,12.0
215.0,0.1710897535085678,12.0
216.0,0.21203526854515076,12.0
217.0,0.2509334981441498,12.0
218.0,0.24288682639598846,12.0
219.0,0.23524248600006104,12.0
220.0,0.268255352973938,12.0
221.0,0.2579590678215027,12.0
222.0,0.2493361085653305,12.0
223.0,0.2413693070411682,12.0
224.0,0.23280206322669983,12.0
225.0,0.27066195011138916,12.0
226.0,0.2609763443470001,12.0
227.0,0.2518177628517151,12.0
228.0,0.24327687919139862,12.0
229.0,0.2806130349636078,12.0
230.0,0.2708573639392853,12.0
231.0,0.26158949732780457,12.0
232.0,0.2527850270271301,12.0
233.0,0.24442076683044434,12.0
234.0,0.23669973015785217,12.0
235.0,0.22871223092079163,12.0
236.0,0.22177661955356598,12.0
237.0,0.21518778800964355,12.0
238.0,0.25392839312553406,12.0
239.0,0.24550695717334747,12.0
240.0,0.23728160560131073,12.0
241.0,0.2294900268316269,12.0
242.0,0.2222905158996582,12.0
243.0,0.21545098721981049,12.0
244.0,0.20917843282222748,12.0
245.0,0.20321950316429138,12.0
246.0,0.23783352971076965,12.0
247.0,0.22929544746875763,12.0
248.0,0.22027544677257538,12.0
249.0,0.21353666484355927,12.0
250.0,0.20735983550548553,12.0
251.0,0.2010643482208252,12.0
252.0,0.195511132478714,12.0
253.0,0.2352355718612671,12.0
254.0,0.22732128202915192,12.0
255.0,0.22045521438121796,12.0
256.0,0.21370744705200195,12.0
257.0,0.2525220811367035,12.0
258.0,0.24417096376419067,12.0
259.0,0.23560741543769836,12.0
260.0,0.2733270525932312,12.0
261.0,0.26312345266342163,12.0
262.0,0.25424227118492126,12.0
263.0,0.24580514430999756,12.0
264.0,0.27828988432884216,12.0
265.0,0.31387537717819214,12.0
266.0,0.3020291030406952,12.0
267.0,0.2910001277923584,12.0
268.0,0.28034037351608276,12.0
269.0,0.2705983519554138,12.0
270.0,0.26134341955184937,12.0
271.0,0.25255125761032104,12.0
272.0,0.24397368729114532,12.0
273.0,0.2812750041484833,12.0
274.0,0.2714862525463104,12.0
275.0,0.2624119520187378,12.0
276.0,0.25356635451316833,12.0
277.0,0.24516302347183228,12.0
278.0,0.2824048697948456,12.0
279.0,0.27213212847709656,12.0
280.0,0.3080255091190338,12.0
281.0,0.2966967225074768,12.0
282.0,0.33136186003685,12.0
283.0,0.36429375410079956,12.0
284.0,0.3495802879333496,12.0
285.0,0.33660125732421875,12.0
286.0,0.323436439037323,12.0
287.0,0.35676461458206177,12.0
288.0,0.34281662106513977,12.0
289.0,0.3301757872104645,12.0
290.0,0.31773948669433594,12.0
291.0,0.30612748861312866,12.0
292.0,0.29509609937667847,12.0
293.0,0.329841285943985,12.0
294.0,0.31784921884536743,12.0
295.0,0.3064567446708679,12.0
296.0,0.29502415657043457,12.0
297.0,0.28477293252944946,12.0
298.0,0.27411288022994995,12.0
299.0,0.26490724086761475,12.0
300.0,0.255936861038208,12.0
301.0,0.24764001369476318,12.0
302.0,0.23975801467895508,12.0
303.0,0.23161759972572327,12.0
304.0,0.2241092175245285,12.0
305.0,0.21740375459194183,12.0
306.0,0.2095024138689041,12.0
307.0,0.2028747797012329,12.0
308.0,0.24223104119300842,12.0
309.0,0.2796194851398468,12.0
310.0,0.2697109878063202,12.0
311.0,0.260500431060791,12.0
312.0,0.2517504096031189,12.0
313.0,0.24343788623809814,12.0
314.0,0.23493124544620514,12.0
315.0,0.22768467664718628,12.0
316.0,0.22037294507026672,12.0
317.0,0.21362929046154022,12.0
318.0,0.2074478268623352,12.0
319.0,0.20112542808055878,12.0
320.0,0.19556915760040283,12.0
321.0,0.18806642293930054,12.0
322.0,0.22816310822963715,12.0
323.0,0.22042019665241241,12.0
324.0,0.21344918012619019,12.0
325.0,0.20727671682834625,12.0
326.0,0.20037563145160675,12.0
327.0,0.19350795447826385,12.0
328.0,0.2201003134250641,12.0
329.0,0.21316780149936676,12.0
330.0,0.20678439736366272,12.0
331.0,0.200495183467865,12.0
332.0,0.19431792199611664,12.0
333.0,0.18887701630592346,12.0
334.0,0.2289331704378128,12.0
335.0,0.26698651909828186,12.0
336.0,0.25813719630241394,12.0
337.0,0.24907782673835754,12.0
338.0,0.24089892208576202,12.0
339.0,0.23290397226810455,12.0
340.0,0.2707587778568268,12.0
341.0,0.26149582862854004,12.0
342.0,0.2520660161972046,12.0
343.0,0.24396272003650665,12.0
344.0,0.2356548309326172,12.0
345.0,0.273372083902359,12.0
346.0,0.2642034888267517,12.0
347.0,0.25526830554008484,12.0
348.0,0.24617013335227966,12.0
349.0,0.28336161375045776,12.0
350.0,0.27251970767974854,12.0
351.0,0.2623564898967743,12.0
352.0,0.25270140171051025,12.0
353.0,0.2895663380622864,12.0
354.0,0.32458800077438354,12.0
355.0,0.31263360381126404,12.0
356.0,0.300103098154068,12.0
357.0,0.28917041420936584,12.0
358.0,0.2789868712425232,12.0
359.0,0.2688850462436676,12.0
360.0,0.25894203782081604,12.0
361.0,0.2498851716518402,12.0
362.0,0.2868908941745758,12.0
363.0,0.2770463526248932,12.0
364.0,0.2670842707157135,12.0
365.0,0.30323004722595215,12.0
366.0,0.29211851954460144,12.0
367.0,0.3270125687122345,12.0
368.0,0.3143271803855896,12.0
369.0,0.3026832938194275,12.0
370.0,0.2916216254234314,12.0
371.0,0.28154054284095764,12.0
372.0,0.3169634938240051,12.0
373.0,0.3506152927875519,12.0
374.0,0.337584525346756,12.0
375.0,0.36548030376434326,12.0
376.0,0.35170629620552063,12.0
377.0,0.33839598298072815,12.0
378.0,0.3259761929512024,12.0
379.0,0.31395238637924194,12.0
380.0,0.34775474667549133,12.0
381.0,0.3346419930458069,12.0
382.0,0.3215751349925995,12.0
383.0,0.309568852186203,12.0
384.0,0.29816290736198425,12.0
385.0,0.28752976655960083,12.0
386.0,0.2772257626056671,12.0
387.0,0.2996322214603424,12.0
388.0,0.28872308135032654,12.0
389.0,0.27730515599250793,12.0
390.0,0.266738623380661,12.0
391.0,0.25712791085243225,12.0
392.0,0.24811901152133942,12.0
393.0,0.2397855669260025,12.0
