num_episodes,R_avg,n_examples
0.0,0.003644999815151,1.0
1.0,0.0075127501040697,1.0
2.0,0.0516871139407157,1.0
3.0,0.0514942407608032,1.0
4.0,0.0529695302248001,1.0
5.0,0.0548210516571998,1.0
6.0,0.0561299994587898,1.0
7.0,0.0566039979457855,1.0
8.0,0.0561652816832065,1.0
9.0,0.0578570142388343,1.0
10.0,0.0586091615259647,1.0
11.0,0.0593237020075321,1.0
12.0,0.0604075193405151,1.0
13.0,0.0618871450424194,1.0
14.0,0.0632927864789962,1.0
15.0,0.0646281465888023,1.0
16.0,0.0654467344284057,1.0
17.0,0.0666743963956832,1.0
18.0,0.0669856816530227,1.0
19.0,0.0676864013075828,1.0
20.0,0.067947082221508,1.0
21.0,0.0678302273154258,1.0
22.0,0.0689387172460556,1.0
23.0,0.0699917823076248,1.0
24.0,0.0709921941161155,1.0
25.0,0.1119925826787948,1.0
26.0,0.1108929514884948,1.0
27.0,0.1093983054161071,1.0
28.0,0.1084283888339996,1.0
29.0,0.1075069680809974,1.0
30.0,0.105776622891426,1.0
31.0,0.1450378000736236,1.0
32.0,0.1823359131813049,1.0
33.0,0.1772691160440445,1.0
34.0,0.1729056537151336,1.0
35.0,0.1687603741884231,1.0
36.0,0.1648223549127578,1.0
37.0,0.1610812395811081,1.0
38.0,0.1566721796989441,1.0
39.0,0.1533385664224624,1.0
40.0,0.1486240923404693,1.0
41.0,0.1456928849220276,1.0
42.0,0.1424582451581955,1.0
43.0,0.1714208275079727,1.0
44.0,0.1673497855663299,1.0
45.0,0.1634822934865951,1.0
46.0,0.1598081737756729,1.0
47.0,0.1558677703142166,1.0
48.0,0.1926243752241134,1.0
49.0,0.187493160367012,1.0
50.0,0.182618498802185,1.0
51.0,0.1767680794000625,1.0
52.0,0.1724296808242797,1.0
53.0,0.1659605354070663,1.0
54.0,0.1621625125408172,1.0
55.0,0.1585543900728225,1.0
56.0,0.1551266759634018,1.0
57.0,0.1518703401088714,1.0
58.0,0.1487768292427063,1.0
59.0,0.1458379924297332,1.0
60.0,0.1430460959672927,1.0
61.0,0.1391742974519729,1.0
62.0,0.1358605772256851,1.0
63.0,0.1331175416707992,1.0
64.0,0.1301066726446151,1.0
65.0,0.1281013339757919,1.0
66.0,0.1261962652206421,1.0
67.0,0.1239364519715309,1.0
68.0,0.1222396269440651,1.0
69.0,0.1606776416301727,1.0
70.0,0.1571437567472458,1.0
71.0,0.1537865698337555,1.0
72.0,0.1487544476985931,1.0
73.0,0.1453667283058166,1.0
74.0,0.1421483904123306,1.0
75.0,0.1395409703254699,1.0
76.0,0.1370639204978943,1.0
77.0,0.1338557302951812,1.0
78.0,0.1304434537887573,1.0
79.0,0.1275662779808044,1.0
80.0,0.1256879568099975,1.0
81.0,0.1230485588312149,1.0
82.0,0.1198485791683197,1.0
83.0,0.1183561533689498,1.0
84.0,0.1169383451342582,1.0
85.0,0.1155914291739463,1.0
86.0,0.11431185901165,1.0
87.0,0.1122412681579589,1.0
88.0,0.1427146941423416,1.0
89.0,0.1801289618015289,1.0
90.0,0.1735139936208725,1.0
91.0,0.1684833019971847,1.0
92.0,0.1645591408014297,1.0
93.0,0.1603811830282211,1.0
94.0,0.1969121247529983,1.0
95.0,0.1915665119886398,1.0
96.0,0.1856331825256347,1.0
97.0,0.1808515191078186,1.0
98.0,0.1763089448213577,1.0
99.0,0.1711384952068328,1.0
100.0,0.1670815646648407,1.0
101.0,0.1632274836301803,1.0
102.0,0.1595661044120788,1.0
103.0,0.1556378006935119,1.0
104.0,0.1523559093475341,1.0
105.0,0.14878810942173,1.0
106.0,0.1443011611700058,1.0
107.0,0.1400385648012161,1.0
108.0,0.1375366300344467,1.0
109.0,0.1351598054170608,1.0
110.0,0.1329018175601959,1.0
111.0,0.1307567209005355,1.0
112.0,0.1287188827991485,1.0
113.0,0.126782938838005,1.0
114.0,0.1249437928199768,1.0
115.0,0.1227466017007827,1.0
116.0,0.1202542707324028,1.0
117.0,0.1171940043568611,1.0
118.0,0.1158343032002449,1.0
119.0,0.113687589764595,1.0
120.0,0.1525532007217407,1.0
121.0,0.1494255363941192,1.0
122.0,0.1464542597532272,1.0
123.0,0.1436315476894378,1.0
124.0,0.1404999643564224,1.0
125.0,0.1379749625921249,1.0
126.0,0.1343567222356796,1.0
127.0,0.1321388930082321,1.0
128.0,0.1700819432735443,1.0
129.0,0.1660778522491455,1.0
130.0,0.162273958325386,1.0
131.0,0.1586602628231048,1.0
132.0,0.1536796987056732,1.0
133.0,0.150495707988739,1.0
134.0,0.1875209212303161,1.0
135.0,0.1810973286628723,1.0
136.0,0.1765424609184265,1.0
137.0,0.2122653424739837,1.0
138.0,0.206152081489563,1.0
139.0,0.2003444731235504,1.0
140.0,0.1943772435188293,1.0
141.0,0.1891583800315857,1.0
142.0,0.1833454668521881,1.0
143.0,0.1774587035179138,1.0
144.0,0.1730857640504837,1.0
145.0,0.1670886725187301,1.0
146.0,0.1632342338562011,1.0
147.0,0.1591225266456604,1.0
148.0,0.1556663960218429,1.0
149.0,0.1515280753374099,1.0
150.0,0.1885016709566116,1.0
151.0,0.2236265838146209,1.0
152.0,0.2169452607631683,1.0
153.0,0.2097429931163787,1.0
154.0,0.2037558406591415,1.0
155.0,0.2296535521745681,1.0
156.0,0.2226708680391311,1.0
157.0,0.2144897729158401,1.0
158.0,0.2082652896642685,1.0
159.0,0.2023520171642303,1.0
160.0,0.1962844133377075,1.0
161.0,0.1894226521253585,1.0
162.0,0.1826087236404419,1.0
163.0,0.1761354953050613,1.0
164.0,0.2118787169456482,1.0
165.0,0.2042372375726699,1.0
166.0,0.1985253691673278,1.0
167.0,0.193099096417427,1.0
168.0,0.1879441440105438,1.0
169.0,0.1830469369888305,1.0
170.0,0.2184445858001709,1.0
171.0,0.2111673504114151,1.0
172.0,0.2051089853048324,1.0
173.0,0.1989035308361053,1.0
174.0,0.1934583485126495,1.0
175.0,0.1882854253053665,1.0
176.0,0.1825161576271057,1.0
177.0,0.177440345287323,1.0
178.0,0.1722133308649063,1.0
179.0,0.2081526666879654,1.0
180.0,0.2004022300243377,1.0
181.0,0.1948821246623993,1.0
182.0,0.1896380186080932,1.0
183.0,0.1846561133861541,1.0
184.0,0.1787038147449493,1.0
185.0,0.1742686182260513,1.0
186.0,0.1700551807880401,1.0
187.0,0.1642096191644668,1.0
188.0,0.159644141793251,1.0
189.0,0.1962119340896606,1.0
190.0,0.1904513388872146,1.0
191.0,0.2254787683486938,1.0
192.0,0.2171572893857956,1.0
193.0,0.2107994258403778,1.0
194.0,0.2024117857217788,1.0
195.0,0.1963412016630172,1.0
196.0,0.2310741394758224,1.0
197.0,0.2240204364061355,1.0
198.0,0.2157718688249588,1.0
199.0,0.2094832807779312,1.0
200.0,0.203509122133255,1.0
201.0,0.1978336721658706,1.0
202.0,0.1915869861841201,1.0
203.0,0.1852881461381912,1.0
204.0,0.1805237382650375,1.0
205.0,0.2075830549001693,1.0
206.0,0.2017039060592651,1.0
207.0,0.1952637135982513,1.0
208.0,0.2215860337018966,1.0
209.0,0.2150067239999771,1.0
210.0,0.2083063870668411,1.0
211.0,0.2339765727519989,1.0
212.0,0.2267777472734451,1.0
213.0,0.2199388593435287,1.0
214.0,0.2534919083118438,1.0
215.0,0.2453173100948333,1.0
216.0,0.2366964519023895,1.0
217.0,0.2285066246986389,1.0
218.0,0.221131294965744,1.0
219.0,0.2133552283048629,1.0
220.0,0.2067374587059021,1.0
221.0,0.1996810883283615,1.0
222.0,0.1941970288753509,1.0
223.0,0.1889871805906295,1.0
224.0,0.1835878193378448,1.0
225.0,0.1780534237623214,1.0
226.0,0.1736507564783096,1.0
227.0,0.1694682240486145,1.0
228.0,0.1654948145151138,1.0
229.0,0.1617200672626495,1.0
230.0,0.1565865129232406,1.0
231.0,0.1532571911811828,1.0
232.0,0.1500943303108215,1.0
233.0,0.1466396152973175,1.0
234.0,0.1416991204023361,1.0
235.0,0.1386641710996627,1.0
236.0,0.1357809603214264,1.0
237.0,0.1326369196176529,1.0
238.0,0.1300550699234008,1.0
239.0,0.1681023240089416,1.0
240.0,0.2042472064495086,1.0
241.0,0.1985348463058471,1.0
242.0,0.1931080967187881,1.0
243.0,0.1879526972770691,1.0
244.0,0.1818355619907379,1.0
245.0,0.1760242879390716,1.0
246.0,0.1708680689334869,1.0
247.0,0.1663746684789657,1.0
248.0,0.1941414326429367,1.0
249.0,0.1884843558073043,1.0
250.0,0.1835601329803466,1.0
251.0,0.1788821220397949,1.0
252.0,0.174438014626503,1.0
253.0,0.1702161133289337,1.0
254.0,0.1662053018808365,1.0
255.0,0.161945030093193,1.0
256.0,0.1578977853059768,1.0
257.0,0.1540528982877731,1.0
258.0,0.1824357509613037,1.0
259.0,0.2093994617462158,1.0
260.0,0.202979490160942,1.0
261.0,0.2373805195093155,1.0
262.0,0.2300114929676056,1.0
263.0,0.2230109125375747,1.0
264.0,0.2479458600282669,1.0
265.0,0.2391935735940933,1.0
266.0,0.2633193731307983,1.0
267.0,0.2947033941745758,1.0
268.0,0.2832487225532532,1.0
269.0,0.2735862731933594,1.0
270.0,0.2644069492816925,1.0
271.0,0.2957366108894348,1.0
272.0,0.3170352578163147,1.0
273.0,0.3056834936141968,1.0
274.0,0.3349493145942688,1.0
275.0,0.3227018415927887,1.0
276.0,0.3110667467117309,1.0
277.0,0.2995633780956268,1.0
278.0,0.2872424125671386,1.0
279.0,0.3174302875995636,1.0
280.0,0.3060587644577026,1.0
281.0,0.2944008111953735,1.0
282.0,0.2833257615566253,1.0
283.0,0.3137094676494598,1.0
284.0,0.3425740003585815,1.0
285.0,0.3294952809810638,1.0
286.0,0.3575705289840698,1.0
287.0,0.3441919982433319,1.0
288.0,0.3302628993988037,1.0
289.0,0.318249762058258,1.0
290.0,0.3468872606754303,1.0
291.0,0.33193439245224,1.0
292.0,0.3598876595497131,1.0
293.0,0.3463932871818542,1.0
294.0,0.3327186107635498,1.0
