num_episodes,R_avg,n_examples
0.0,0.004275000188499689,10.0
1.0,0.008336249738931656,10.0
2.0,0.011991936713457108,10.0
3.0,0.01566733978688717,10.0
4.0,0.019383972510695457,10.0
5.0,0.021877523511648178,10.0
6.0,0.025058647617697716,10.0
7.0,0.028080714866518974,10.0
8.0,0.031176678836345673,10.0
9.0,0.033465344458818436,10.0
10.0,0.036292076110839844,10.0
11.0,0.0385274738073349,10.0
12.0,0.04110109806060791,10.0
13.0,0.04354604333639145,10.0
14.0,0.04564374312758446,10.0
15.0,0.04763655737042427,10.0
16.0,0.09475472569465637,10.0
17.0,0.09429199248552322,10.0
18.0,0.09364989399909973,10.0
19.0,0.09346739947795868,10.0
20.0,0.09225677698850632,10.0
21.0,0.0919189378619194,10.0
22.0,0.13682298362255096,10.0
23.0,0.17453183233737946,10.0
24.0,0.16965273022651672,10.0
25.0,0.16567009687423706,10.0
26.0,0.16143658757209778,10.0
27.0,0.157437264919281,10.0
28.0,0.15384039282798767,10.0
29.0,0.19564837217330933,10.0
30.0,0.1903659552335739,10.0
31.0,0.2303476631641388,10.0
32.0,0.2231052666902542,10.0
33.0,0.21579749882221222,10.0
34.0,0.24955762922763824,10.0
35.0,0.24112974107265472,10.0
36.0,0.23357325792312622,10.0
37.0,0.22594459354877472,10.0
38.0,0.21892236173152924,10.0
39.0,0.2124762386083603,10.0
40.0,0.20569992065429688,10.0
41.0,0.19926241040229797,10.0
42.0,0.19379928708076477,10.0
43.0,0.22440680861473083,10.0
44.0,0.26268646121025085,10.0
45.0,0.25382712483406067,10.0
46.0,0.2456357628107071,10.0
47.0,0.23720146715641022,10.0
48.0,0.22984139621257782,10.0
49.0,0.22162982821464539,10.0
50.0,0.21482333540916443,10.0
51.0,0.20858216285705566,10.0
52.0,0.20242804288864136,10.0
53.0,0.24180664122104645,10.0
54.0,0.23399129509925842,10.0
55.0,0.22679172456264496,10.0
56.0,0.21972712874412537,10.0
57.0,0.21301576495170593,10.0
58.0,0.20609121024608612,10.0
59.0,0.1998366415500641,10.0
60.0,0.19411979615688324,10.0
61.0,0.18868879973888397,10.0
62.0,0.183326855301857,10.0
63.0,0.17866051197052002,10.0
64.0,0.17322871088981628,10.0
65.0,0.1675197333097458,10.0
66.0,0.16249734163284302,10.0
67.0,0.15887247025966644,10.0
68.0,0.15520383417606354,10.0
69.0,0.1517186313867569,10.0
70.0,0.1486327052116394,10.0
71.0,0.145701065659523,10.0
72.0,0.1426910012960434,10.0
73.0,0.1394466906785965,10.0
74.0,0.13697434961795807,10.0
75.0,0.13379088044166565,10.0
76.0,0.13160133361816406,10.0
77.0,0.12929625809192657,10.0
78.0,0.1273314356803894,10.0
79.0,0.12523986399173737,10.0
80.0,0.12262286990880966,10.0
81.0,0.16599172353744507,10.0
82.0,0.16219213604927063,10.0
83.0,0.15793001651763916,10.0
84.0,0.1540835201740265,10.0
85.0,0.15042933821678162,10.0
86.0,0.19240787625312805,10.0
87.0,0.18706247210502625,10.0
88.0,0.21800684928894043,10.0
89.0,0.21115650236606598,10.0
90.0,0.20509867370128632,10.0
91.0,0.1991187334060669,10.0
92.0,0.19366279244422913,10.0
93.0,0.18782714009284973,10.0
94.0,0.18293578922748566,10.0
95.0,0.1780639886856079,10.0
96.0,0.173435777425766,10.0
97.0,0.16881398856639862,10.0
98.0,0.16487328708171844,10.0
99.0,0.18945284187793732,10.0
100.0,0.1840302050113678,10.0
101.0,0.17910368740558624,10.0
102.0,0.17253999412059784,10.0
103.0,0.16818799078464508,10.0
104.0,0.16305910050868988,10.0
105.0,0.1589786410331726,10.0
106.0,0.1553047001361847,10.0
107.0,0.15203946828842163,10.0
108.0,0.14850999414920807,10.0
109.0,0.14558449387550354,10.0
110.0,0.14235526323318481,10.0
111.0,0.13973750174045563,10.0
112.0,0.1372506320476532,10.0
113.0,0.13405334949493408,10.0
114.0,0.13142317533493042,10.0
115.0,0.1283147633075714,10.0
116.0,0.12485147267580032,10.0
117.0,0.12288390100002289,10.0
118.0,0.12123970687389374,10.0
119.0,0.11945272237062454,10.0
120.0,0.11775508522987366,10.0
121.0,0.11591733247041702,10.0
122.0,0.1137867122888565,10.0
123.0,0.11214737594127655,10.0
124.0,0.1560400128364563,10.0
125.0,0.15273800492286682,10.0
126.0,0.14894859492778778,10.0
127.0,0.14496390521526337,10.0
128.0,0.14199070632457733,10.0
129.0,0.18439117074012756,10.0
130.0,0.17944660782814026,10.0
131.0,0.17497427761554718,10.0
132.0,0.17029806971549988,10.0
133.0,0.16585566103458405,10.0
134.0,0.20706288516521454,10.0
135.0,0.2462097406387329,10.0
136.0,0.23839925229549408,10.0
137.0,0.2305292934179306,10.0
138.0,0.22327782213687897,10.0
139.0,0.2616139352321625,10.0
140.0,0.25303322076797485,10.0
141.0,0.24404680728912354,10.0
142.0,0.23634447157382965,10.0
143.0,0.22902724146842957,10.0
144.0,0.22185087203979492,10.0
145.0,0.21503332257270813,10.0
146.0,0.2081291526556015,10.0
147.0,0.20157018303871155,10.0
148.0,0.19599168002605438,10.0
149.0,0.19046708941459656,10.0
150.0,0.1854437291622162,10.0
151.0,0.1802215427160263,10.0
152.0,0.17571046948432922,10.0
153.0,0.17099744081497192,10.0
154.0,0.16629506647586823,10.0
155.0,0.16248030960559845,10.0
156.0,0.15863128006458282,10.0
157.0,0.1541624665260315,10.0
158.0,0.15072932839393616,10.0
159.0,0.14704035222530365,10.0
160.0,0.14396332204341888,10.0
161.0,0.1410401463508606,10.0
162.0,0.13848814368247986,10.0
