num_episodes,R_avg,n_examples
0.0,0.0032804999500513077,3.0
1.0,0.007616474758833647,3.0
2.0,0.0433211475610733,3.0
3.0,0.045655086636543274,3.0
4.0,0.04742233455181122,3.0
5.0,0.04869621619582176,3.0
6.0,0.04921385273337364,3.0
7.0,0.04970560967922211,3.0
8.0,0.09177032858133316,3.0
9.0,0.0916818156838417,3.0
10.0,0.09159772843122482,3.0
11.0,0.0910678431391716,3.0
12.0,0.13106444478034973,3.0
13.0,0.12901121377944946,3.0
14.0,0.12521785497665405,3.0
15.0,0.16350695490837097,3.0
16.0,0.15983161330223083,3.0
17.0,0.20134003460407257,3.0
18.0,0.19577303528785706,3.0
19.0,0.19048438966274261,3.0
20.0,0.185460165143013,3.0
21.0,0.22073715925216675,3.0
22.0,0.21420030295848846,3.0
23.0,0.20799028873443604,3.0
24.0,0.2020907700061798,3.0
25.0,0.1952667385339737,3.0
26.0,0.18914839625358582,3.0
27.0,0.18333597481250763,3.0
28.0,0.17821916937828064,3.0
29.0,0.17295321822166443,3.0
30.0,0.1688055545091629,3.0
31.0,0.16441527009010315,3.0
32.0,0.15983951091766357,3.0
33.0,0.15634752810001373,3.0
34.0,0.1525801569223404,3.0
35.0,0.1482316553592682,3.0
36.0,0.1448700726032257,3.0
37.0,0.14167657494544983,3.0
38.0,0.13909274339675903,3.0
39.0,0.1366381049156189,3.0
40.0,0.1343061923980713,3.0
41.0,0.13087138533592224,3.0
42.0,0.12882781028747559,3.0
43.0,0.16693642735481262,3.0
44.0,0.16263960301876068,3.0
45.0,0.20400762557983398,3.0
46.0,0.19830724596977234,3.0
47.0,0.1924418807029724,3.0
48.0,0.1873197853565216,3.0
49.0,0.18123430013656616,3.0
50.0,0.1766725778579712,3.0
51.0,0.17148394882678986,3.0
52.0,0.166959747672081,3.0
53.0,0.20811176300048828,3.0
54.0,0.20220617949962616,3.0
55.0,0.19659586250782013,3.0
56.0,0.23626607656478882,3.0
57.0,0.22895276546478271,3.0
58.0,0.22200512886047363,3.0
59.0,0.21495486795902252,3.0
60.0,0.20748762786388397,3.0
61.0,0.20116324722766876,3.0
62.0,0.1951550841331482,3.0
63.0,0.1894473284482956,3.0
64.0,0.18402495980262756,3.0
65.0,0.1793237179517746,3.0
66.0,0.17440752685070038,3.0
67.0,0.16933214664459229,3.0
68.0,0.21036553382873535,3.0
69.0,0.2493472546339035,3.0
70.0,0.23983234167099,3.0
71.0,0.2318907231092453,3.0
72.0,0.22479619085788727,3.0
73.0,0.21760638058185577,3.0
74.0,0.21077606081962585,3.0
75.0,0.20473726093769073,3.0
76.0,0.19900040328502655,3.0
77.0,0.19355037808418274,3.0
78.0,0.18837286531925201,3.0
79.0,0.1834542155265808,3.0
80.0,0.21036700904369354,3.0
81.0,0.20434865355491638,3.0
82.0,0.19818122684955597,3.0
83.0,0.19277216494083405,3.0
84.0,0.1857907623052597,3.0
85.0,0.18055123090744019,3.0
86.0,0.1760236620903015,3.0
87.0,0.17017492651939392,3.0
88.0,0.20621618628501892,3.0
89.0,0.19955037534236908,3.0
90.0,0.19362285733222961,3.0
91.0,0.18799170851707458,3.0
92.0,0.1830921173095703,3.0
