num_episodes,R_avg_tot,R_avg_curr
564,0.1784167736768722,tensor(0.1701)
5030,-0.8230586051940918,tensor(-1.4087)
7046,-2.1164019107818604,tensor(-6.6338)
8015,-2.7117531299591064,tensor(-11.7137)
9047,-3.1094391345977783,tensor(-11.8285)
10017,-3.2693190574646,tensor(-11.7281)
11044,-2.171199083328247,tensor(-11.7485)
14013,0.3707022368907928,tensor(-6.8288)
15400,0.3759780824184418,tensor(-2.7424)
16142,0.3941027820110321,tensor(-0.9588)
