num_episodes,R_avg_tot,R_avg_curr
460,0.2389101535081863,tensor(0.1440)
579,0.1976517736911773,tensor(0.2155)
980,0.2732909619808197,tensor(0.1927)
3043,0.3366104960441589,tensor(0.2473)
9012,0.4293655157089233,tensor(0.3453)
10014,0.4289979338645935,tensor(0.3545)
10338,0.4780300259590149,tensor(0.3663)
